term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,dfidf,mean_tfidf
downtime,0.0035106225824739,-0.0062552544977454,0.0128990678913141,0.0083696954819739,0.001259463015102,0.0133819852028313,0.0095000808388252,0.0244759136906171,0.0098854991385552,0.0165910963886458,10,0.0001304342155034,12.904390012571442,8,NN,1,{'NN'},0,9.316952533289973,0.0032970340183543
ounce,-0.0183734225653551,-0.0144657154347756,-0.0058331360170326,-0.0044974672805838,-0.0012853157041582,0.0119405467036086,-0.0086697879494204,0.0020219319262807,0.001679952814688,-0.0084699030285027,8,0.0001043473724027,13.226318107458804,5,NN,1,{'NN'},0,9.316952533289973,0.0033486427552951
prints,-0.0053366513864803,0.0012809987996361,-0.0016471351200612,0.0222207802571978,0.0207810658862685,-0.0184063703490078,0.008144066104941,0.0071819292934163,-0.0102030535329105,0.0010415044448341,13,0.0001695644801544,12.525878389317713,6,NNS,1,{'NNS'},0,9.316952533289973,0.0054555705328289
geometry,-0.0053070878014797,-0.0111884355112616,-0.0115900961527664,0.0007351862791151,0.0108038572818071,-0.0037531319838162,0.0083083280195923,-1.729702559972985e-05,-0.00705186747885,0.0094915147270606,8,0.0001043473724027,13.226318107458804,8,NN,1,{'NN'},0,9.316952533289973,0.0023209179848057
positions,-0.0020187534000271,-0.0064704502910375,0.001894678081083,0.0083791779540756,-0.0003144494702205,0.0101233957333486,0.0015189219569808,0.0090605331281319,0.0057971743869464,-0.0040124155455586,10,0.0001304342155034,12.904390012571442,9,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.0019565174313879
colors,0.0113212492756431,0.0033943468398577,-0.0074198233485727,-0.010339923463028,0.0002367291493473,0.0118650447729342,0.0005722145626752,-0.0074090843921262,-0.0551739520074464,-0.0266058648307525,17,0.0002217381663557,12.138855266208465,6,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.0069802634664351
total,0.0026331072505358,-0.0004164960204696,0.0025248999642412,0.0023778617866226,0.0032691725441833,0.0071052062030049,-0.000624206014777,0.0117802709561433,-0.0080695528044606,0.0110029815700501,10,0.0001304342155034,12.904390012571442,5,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.002428726887566
appearance,-0.0086966954251391,-0.0103020097822702,-0.00293522387898,-0.0022572306000869,-0.002177104601928,0.0071873054766731,0.0033780742195374,0.0056425479310488,0.007055192185986,0.0063563889583381,8,0.0001043473724027,13.226318107458804,10,NN,1,{'NN'},0,9.316952533289973,0.0020088690010918
interior,-0.002798289585872,-0.0012505756680919,0.0037689115464645,-7.274736194560066e-06,-0.0010101990835025,0.0088139277024575,0.0012002756467285,0.0026499643622237,-0.0038035944931077,-0.0027480229665704,8,0.0001043473724027,13.226318107458804,8,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.002233220998781
prototyping,-0.0234123693031189,0.0123457840901696,0.0002586028696492,0.0237475824382304,0.0055925066738124,0.010273948705787,0.022626893793516,0.0327825675944649,0.0574851469507494,0.0076569348857433,10,0.0001304342155034,12.904390012571442,11,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0063414394963345
expert,0.0287170343151918,0.0011247377287464,0.0138941146511675,0.0016372264840997,-0.016364452769078,0.0711715984870018,-0.0022424730725068,-0.0113105967216434,0.0023066192782851,-0.0144682113989473,17,0.0002217381663557,12.138855266208465,6,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0106317899056016
plants,0.0070228539210574,-7.978938851953846e-05,-0.0045704360879152,-0.0034209310898609,-0.0028628334695231,-0.0007140563741797,0.0024931353508083,0.0085618646772173,0.0024734026283414,-0.0006744807040029,12,0.000156521058604,12.641355606737648,6,NNS,1,{'NNS'},0,9.316952533289973,0.0025620715642954
economy,0.0012804076534077,0.0095342980618455,0.0009347353745091,-0.0118359747326419,-0.0077355981435693,0.001030327153386,0.0113109219158109,0.0041362077284644,-0.0056926022795847,0.0034675339681527,10,0.0001304342155034,12.904390012571442,7,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0027763995125419
il,0.0150348039972091,0.0233613402774986,-0.0415887061124023,-0.011223572350221,-0.0244274606234136,0.0388940009080436,-0.0109750365222869,-0.0708758119251893,-0.0066414915889325,-0.0190787896998786,29,0.0003782592249598,11.368337112331233,2,NNP,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0084426295010084
steels,0.0088266285302173,-0.0060094520927055,-0.018757689224738,-0.0018580595481245,0.0156100818486367,-0.0301196895606335,0.0033480134093495,0.0023793653237431,-0.0174250993983098,-0.0105745045659159,12,0.000156521058604,12.641355606737648,6,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.004640851947982
practice,0.0019347517743826,-0.006839220422572,0.0192308137686199,0.0119015608673925,-0.0198488801677306,-0.012519862458687,0.007976080996809,-0.0386325239388726,0.0149951676453522,0.0199777519285688,12,0.000156521058604,12.641355606737648,8,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0073020254080569
package,-0.0087345478339205,0.0005905253160544,-0.0003607079227849,-0.0064168876354162,-0.0015585566649058,-0.0028225189805079,0.0137015652525365,0.0019644315696787,0.0022856794868834,0.0030106323357121,10,0.0001304342155034,12.904390012571442,7,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0023803478653604
shift,-0.0037920707982985,0.0063436204265491,-0.0091741631560293,0.0254063933659593,0.0092909795847737,0.0468588379847504,0.0013682485390648,0.0202910284869247,-0.0063754680739433,0.0110028180097605,30,0.0003913026465102,11.319427511850286,5,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0057830271689486
inquiry,-0.000671070322458,0.0131488349573094,-0.0080742506419918,0.0004648517934429,0.0081481803164164,0.0145939161681826,0.017915206889469,-0.012935964839861,-0.0053889874175718,-0.0067608534275834,10,0.0001304342155034,12.904390012571442,7,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0061953240745845
agents,0.0033916678253652,0.0016428079112518,0.0003430965601532,0.0115482301656303,0.0105628332012715,0.0279158905296124,-0.0061667025062086,0.003902963824021,-7.991951293179916e-05,0.0033941709507909,17,0.0002217381663557,12.138855266208465,6,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.0035626318747383
square,0.0080571097490992,-0.0062084917557335,0.0076545068372359,-0.0532952133524516,-0.016279106123554,0.0032879793668222,0.0029796487414928,0.025063641401346,-0.0268160862398634,0.0235350966416762,17,0.0002217381663557,12.138855266208465,6,NNP,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0079095775300056
heads,-0.0074272332895094,-0.010547897257169,0.0069025672852674,0.0083654163726635,-0.010653183279689,0.0060145976940325,-0.0165735863178659,-0.0212879529458544,0.0030398336435626,-0.0185489868638689,8,0.0001043473724027,13.226318107458804,5,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.0040516253237168
websites,0.0051258481486207,-0.023516910671672,-0.019012430610287,-0.0104631303637174,-0.0148047756520983,0.0233945809053773,-0.0095277079205954,-0.0196254949089102,0.0074387699127809,-6.402160641519154e-06,12,0.000156521058604,12.641355606737648,8,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.005966157858525
preparation,-0.0109140416241063,-0.009346729139006,-0.0064751815373246,-0.000554822135901,0.0020513280084232,0.0040953944264495,-0.0050415515945362,-0.0022629755967383,0.0003475914287032,0.0050262814992815,8,0.0001043473724027,13.226318107458804,11,NN,1,{'NN'},0,9.316952533289973,0.0021485814788397
full,-0.0126376125624441,0.0227366229475799,-0.0074535512746771,0.0017714554005365,-0.0088490635191495,-0.0133918133256147,-0.0096191061642291,-0.0169761503305858,0.020022221222017,0.0392744176203167,26,0.0003391289603088,11.525878389317713,4,NNP,1,{'NNP'},0,9.316952533289973,0.0043029502011824
door,0.0207409820059942,0.0384963987199237,0.0049778426535863,-0.0248553581553377,-0.0342214368882428,0.00413454160671,-0.0355853544476235,0.0055248023804962,-0.041537274160769,-0.0189593177669031,65,0.0008478224007721,10.20395029443035,4,NNP,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0128800257712207
moulds,-0.0007155917467561,-0.012315626844267,0.0358082861838612,0.0265118185588179,-0.0282704360995322,-0.0380780467824603,0.0109388841981038,-0.0702088824587771,0.0306561138451824,0.0247577014580893,18,0.0002347815879061,12.056393106016492,6,NNS,2,"{'NNS', 'NNP'}",0,9.316952533289973,0.0099583498702746
hot,-0.0069818391347465,-0.0141234200122114,-0.0011845158004002,-0.0030350651013533,0.0037531826565969,-0.0184491268644417,0.0010365094126931,0.0103267896452199,-0.0183993141968887,0.00923285504133,14,0.0001826079017047,12.4189631854012,3,NNP,1,{'NNP'},0,9.316952533289973,0.0026604549592164
description,0.0027857189298196,-0.0026906322886722,0.0048630845316702,-0.0080364566554725,-0.0047121991487069,0.0185915419834868,0.0009139207828442,0.0008993201527095,-0.0151393966939835,-0.0074838044467941,10,0.0001304342155034,12.904390012571442,11,NNP,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0035701617102062
stress,-0.0072169536494943,0.0006871426750381,-0.0056908562615184,-0.0003836472597445,0.0107515472200815,0.0052503714685286,-0.008917027174933,0.0008571073378865,-0.0090452143391814,0.0110049643123958,9,0.000117390793953,13.056393106016492,6,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.0026715761521608
variables,-0.010298812321213,-0.0127771802846022,-0.0005510872338499,-0.0028513651750287,-0.0010725142830516,0.0122049703476722,-0.0022867605204037,0.0043020012317816,-0.0022062070195136,-0.0024764296934751,7,9.13039508523876e-05,13.4189631854012,9,NNS,1,{'NNS'},0,9.316952533289973,0.0025910193393186
answer,-0.0011767416063665,-0.0044220392437882,0.0035798233353203,-0.0034167834388019,0.0051486839039033,0.0088460405563585,-0.0081652401553207,0.0102001184777292,-0.0011372294255882,-0.0024328014214392,14,0.0001826079017047,12.4189631854012,6,NN,2,"{'NNP', 'NN'}",0,9.316952533289973,0.002977833241649
drilling,-0.0262094575935281,-0.0348238082188458,0.0023587651484056,-0.0184698892662253,-0.0054396539236372,-0.0071006515671382,-0.0042409089587747,-0.0054019353692042,-0.0065760198038027,-0.0101543943495586,18,0.0002347815879061,12.056393106016492,8,NN,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0068868970692555
mo,-0.0229621389029208,-0.0453785139260084,-0.0173321826849727,-0.0263216544295837,-0.0170769729619829,0.0181462048646386,-0.0198946779755105,0.0130854446839494,-0.0004209333856964,-0.009795132679312,25,0.0003260855387585,11.58246191768408,2,NNP,1,{'NNP'},0,9.316952533289973,0.0081038894326945
edm,-0.0089476929413577,-0.027434139376202,0.0225962034423819,0.0263378319592791,0.0127975712784327,-0.029665330966487,0.0455055935675841,-0.0645512017606253,-0.0266284287099063,-0.0117074404092431,17,0.0002217381663557,12.138855266208465,3,NNP,1,{'NNP'},0,9.316952533289973,0.008333175781697
act,0.005694928847086,0.0009765008827994,-0.0075500518465133,-0.0019170496799182,0.0013524616365758,-0.0049020116848828,0.0111202421612606,0.0079006391833497,0.0047955670876805,0.0044097705409062,12,0.000156521058604,12.641355606737648,3,NNP,2,"{'NN', 'NNP'}",0,9.316952533289973,0.0022051273289193
condition,0.0011284542107528,-0.0023884276942124,-0.0010147836038572,0.0129424724549011,0.0011917995702682,0.0117265686325903,0.0020320192612975,0.0075626692408052,-0.0001186406668838,0.0240812851689387,9,0.000117390793953,13.056393106016492,9,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0022092515465091
od,-0.0016156034751224,-0.0103168249972285,0.005826479898784,0.0030447737734185,0.0091242638958768,-0.0047732668137932,0.0085622174324734,-0.0093486204763432,-0.0039534225250088,-0.0015789964067132,8,0.0001043473724027,13.226318107458804,2,NNP,1,{'NNP'},0,8.387640052032227,0.0021792338424484
painting,-0.018127684547833,-0.0035250174839641,-0.0028381617713255,0.0170323983311129,0.0110219040122198,-0.0022154779766305,0.0017791988526236,-0.0088498910304228,-0.0057001578492009,-0.0037114687277444,8,0.0001043473724027,13.226318107458804,8,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0030525832267179
resource,0.0159514628447354,0.0073560138357739,0.0144777459841328,-0.0059676451014881,-0.0110266579057149,0.0204417458977705,0.0152983848383657,0.0278449109312166,-0.0031059834660133,0.036679242274879,13,0.0001695644801544,12.525878389317713,8,NNP,2,"{'NN', 'NNP'}",0,8.387640052032227,0.0074371245386325
made,-0.0011718629994917,0.0105144875855773,0.0045602401158027,-0.013550160285289,0.0013285834502511,-0.0064679032515122,0.0234875246581386,0.0004236767415943,0.0087340475619669,-0.0120328063035441,8,0.0001043473724027,13.226318107458804,4,NNP,1,{'NNP'},0,8.387640052032227,0.003555595639007
aspect,-0.0076380216671966,-0.0076141157626479,0.0003226579868288,0.0138807700587084,-0.0057068320614999,-0.0088366863707217,-0.01519542294661,-0.0124406866398975,0.0089227051703143,0.0085852309089225,9,0.000117390793953,13.056393106016492,6,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0040285542113683
vibratory,-0.0116483009478299,-0.0166697083196532,0.0064597931993774,-0.0020768567948298,-0.0011580869533284,-0.0028340927201035,0.0107539608483075,-0.0033480600364226,-0.0111744956361174,0.0105378116448404,6,7.826052930204651e-05,13.641355606737648,9,NNP,2,"{'NN', 'NNP'}",0,8.387640052032227,0.0031600619769316
credit,0.0065934049272654,0.0018833302052827,-0.0056378781497421,-0.0038122740362216,-0.002135377509771,0.0119120894902195,0.0061859576290669,0.0004365956422352,-0.0053237358068635,0.0123990837674777,6,7.826052930204651e-05,13.641355606737648,6,NN,1,{'NN'},0,8.387640052032227,0.002014766102242
coordinate,-0.0136572545623507,-0.0147615181597191,0.0003941292680305,0.0182851734746957,0.0024980714333101,-0.0175488792200925,-0.0006467380190729,-0.0186872822835066,0.0035444574593624,-0.008576528985594,9,0.000117390793953,13.056393106016492,10,NNP,2,"{'NN', 'NNP'}",0,8.387640052032227,0.0036588311032731
tests,0.0062832362353564,-0.0084998749074911,0.0193782192494593,0.0155625876936693,-0.0024745506073523,-0.0172952110298933,0.0077346515621079,0.0282283291506235,-0.0029864645483936,-0.01422752918528,6,7.826052930204651e-05,13.641355606737648,5,NNS,1,{'NNS'},0,8.387640052032227,0.0044981639774069
documentation,0.0002416890106648,0.0137489807279897,0.008639266643276,-0.0157104226724849,-0.0074455382799911,-0.0014498334658866,0.0113224148477602,0.0065559978666563,0.0003206457231294,-0.0081892554327516,8,0.0001043473724027,13.226318107458804,13,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0054944087015411
best,0.0025991807813151,0.004808233584835,-0.0032234760696371,0.0004861986381505,0.0007744222256523,0.0032874301784438,0.0081991092182402,0.0114496917095814,-0.0038800308502055,0.0160463451807933,8,0.0001043473724027,13.226318107458804,4,NNP,1,{'NNP'},0,8.387640052032227,0.0017325171155569
gears,-0.0080911525137071,0.006027788361898,-0.0014885053908419,-0.0158440306664566,0.0224859853434034,-0.0071628580956448,-0.0022094571687331,-0.0021268162252453,-0.0356110858784232,0.000251371760506,9,0.000117390793953,13.056393106016492,5,NNS,2,"{'NNS', 'NNP'}",0,8.387640052032227,0.0058752796561736
secure,0.0061989205882093,-0.0095641224791548,-0.0245655105829869,-0.0043032795232539,-0.0006047246934828,0.0166022311197685,0.0104897728894877,-0.0144190947781222,0.0058840282001525,0.0010163643102665,8,0.0001043473724027,13.226318107458804,6,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0024751984624249
or,0.0241744676845239,-0.0039085098892383,0.0049824305944922,-0.0047236983790336,-0.0240771736405489,0.0235419983190926,0.0123999613403891,0.008243023692203,-0.012378759860207,0.0429491300495541,14,0.0001826079017047,12.4189631854012,2,NNP,1,{'NNP'},1,8.387640052032227,0.0083683473796734
porosity,-0.0158324113531087,0.0008304797911906,-0.0070201095715551,-0.0006046151565112,-0.0007985947544371,-0.0025372708382778,-0.0047759238428875,0.0080299967843807,0.0009670954189204,0.0083604413302728,9,0.000117390793953,13.056393106016492,8,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0022859920427498
labor,-0.0071019643779254,-0.0069727713099385,-0.0054563265207925,0.0018455456917749,0.0033377280236796,-0.000176349175715,0.0063565473763251,0.0001048292340128,-0.0024958401346851,0.0043343657611729,7,9.13039508523876e-05,13.4189631854012,5,NN,1,{'NN'},0,8.387640052032227,0.0016553823297263
provisions,0.006447668703098,-0.0022875144671366,-0.0120197532692011,0.0088077667182843,0.0224208929542195,-0.002231932998918,0.0070567437584809,0.0107067618368175,-0.0110749631760439,0.0360554337196657,13,0.0001695644801544,12.525878389317713,10,NNS,1,{'NNS'},0,8.387640052032227,0.0032935350098604
contacts,-0.0056312586883858,-0.0050766856264972,-0.0022532885809578,0.0132880881688729,-0.0096567603905371,0.01019488912241,-0.0111874340072401,-0.005768308742068,0.0228285927923748,0.0059747659597708,10,0.0001304342155034,12.904390012571442,8,NNS,2,"{'NNS', 'NNP'}",0,8.387640052032227,0.0032462581217841
pleasecontact,-0.0073173616212022,-0.0009612185830035,-0.0012482290147505,0.008761053530188,0.0070483401984033,-0.0080357497984312,0.0096957146731536,-0.0147231854283452,-0.0284887315280643,-0.0008800971052724,12,0.000156521058604,12.641355606737648,13,NNP,1,{'NNP'},0,8.387640052032227,0.0033561951621492
warranty,0.0090994397189647,0.0024663502429339,0.0133443301769618,0.0094930377393866,0.0229843130267915,0.0214321229023923,-0.0028524597788223,-0.0118075849078729,-0.0182582248499115,0.0004553933265215,12,0.000156521058604,12.641355606737648,8,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0036766364065287
experienced,0.0090243790967452,0.0022829869864308,0.0107313749292627,0.0060748691928567,-0.0101364082529337,0.0054828666581782,0.0076861225559554,0.0152130392989601,0.010369757133435,0.0106281642949333,10,0.0001304342155034,12.904390012571442,11,NNP,1,{'NNP'},0,8.387640052032227,0.0026864041364439
caps,-0.0011531013195066,0.0068756661198673,0.0072729678187474,-0.0114636559654102,0.0059306643982468,0.0038946162480013,0.0013139787650418,-0.0167356876368008,-0.0204450471769658,-0.0103332510538423,7,9.13039508523876e-05,13.4189631854012,4,NNP,2,"{'NNS', 'NNP'}",0,8.387640052032227,0.0059986627107763
panel,0.0137492520054931,-0.0065350009712979,0.0114723620664613,0.0106344104760861,-0.0144193762102213,-0.0010236766688907,-0.0103815239464426,0.0019522218526739,0.0104534299399778,0.0087562826910497,8,0.0001043473724027,13.226318107458804,5,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.003557306548874
brand,-0.0038629084646543,0.0043332461042626,0.0063025478496775,0.0129623552146035,-0.002350806489449,0.0087499203497699,-0.0003878017769559,0.0111548210834664,0.0157597519191751,-0.0026839957188243,7,9.13039508523876e-05,13.4189631854012,5,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0039713505329512
activity,0.0058416995102215,-0.0053871299397427,-0.0075490786041241,0.0089042728800042,-0.0003029448882241,0.0249859022701581,0.0130057052521721,0.0053734574270873,0.0167523358310137,-0.0038149521048758,10,0.0001304342155034,12.904390012571442,8,NN,1,{'NN'},0,8.387640052032227,0.0022980785267644
hard,-0.0018770969119255,0.0008609655466575,-0.0014603097176827,-0.0003279375175239,0.0081426416687347,-0.0051560526296265,-0.0036738154471781,0.0091965026995333,-0.0166146075289445,0.0104891154782591,7,9.13039508523876e-05,13.4189631854012,4,NNP,2,"{'NN', 'NNP'}",0,8.387640052032227,0.0022679605840645
rod,0.0020638472256383,0.0040965886098713,0.0005157153314293,-0.0011779566152313,-0.0051925825445222,-0.013562399303955,-0.0052929752652685,-0.0074643857748681,-0.001003156720448,0.0225526631320653,11,0.0001434776370537,12.766886488821507,3,NN,2,"{'NNP', 'NN'}",0,8.387640052032227,0.0023243803426623
